

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
176.251  000.021  000.021: require('mason-core.providers')
176.446  000.065  000.065: require('mason-core.purl')
176.453  000.131  000.066: require('mason-core.package')
176.560  000.031  000.031: require('mason-core.installer.registry.expr')
176.565  000.074  000.044: require('mason-core.installer.registry.link')
176.778  000.041  000.041: require('mason-core.receipt')
176.806  000.137  000.096: require('mason-core.installer.context')
176.839  000.032  000.032: require('mason-core.async.control')
176.896  000.055  000.055: require('mason-core.installer.linker')
176.899  000.274  000.051: require('mason-core.installer')
176.938  000.347  000.072: require('mason-core.installer.managers.std')
176.941  000.375  000.028: require('mason-core.installer.registry.schemas')
176.979  000.036  000.036: require('mason-core.installer.registry.util')
176.986  000.532  000.046: require('mason-core.installer.registry')
176.987  000.735  000.073: require('mason-registry.sources.util')
176.994  001.042  000.045: require('mason-registry.sources.github')
182.617  000.102  000.102: require('lspconfig.server_configurations.tsserver')
183.464  000.306  000.306: require('lspconfig.server_configurations.pyright')
183.970  000.054  000.054: require('lspconfig.server_configurations.eslint')
184.304  000.041  000.041: sourcing /home/brian/.local/share/nvim/lazy/nvim-colorizer.lua/plugin/colorizer.vim
184.712  000.042  000.042: require('colorizer/nvim')
184.815  000.101  000.101: require('colorizer/trie')
184.908  000.591  000.447: require('colorizer')
185.690  000.033  000.033: sourcing /usr/local/share/nvim/runtime/plugin/editorconfig.lua
185.816  000.112  000.112: sourcing /usr/local/share/nvim/runtime/plugin/gzip.vim
185.833  000.005  000.005: sourcing /usr/local/share/nvim/runtime/plugin/health.vim
185.893  000.051  000.051: sourcing /usr/local/share/nvim/runtime/plugin/man.lua
186.343  000.137  000.137: sourcing /usr/local/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
186.402  000.488  000.351: sourcing /usr/local/share/nvim/runtime/plugin/matchit.vim
186.534  000.118  000.118: sourcing /usr/local/share/nvim/runtime/plugin/matchparen.vim
186.569  000.011  000.011: sourcing /usr/local/share/nvim/runtime/plugin/netrwPlugin.vim
186.611  000.031  000.031: sourcing /usr/local/share/nvim/runtime/plugin/nvim.lua
186.713  000.004  000.004: sourcing /home/brian/.local/share/nvim/rplugin.vim
186.718  000.095  000.090: sourcing /usr/local/share/nvim/runtime/plugin/rplugin.vim
186.771  000.043  000.043: sourcing /usr/local/share/nvim/runtime/plugin/shada.vim
186.800  000.012  000.012: sourcing /usr/local/share/nvim/runtime/plugin/spellfile.vim
186.894  000.082  000.082: sourcing /usr/local/share/nvim/runtime/plugin/tarPlugin.vim
186.970  000.053  000.053: sourcing /usr/local/share/nvim/runtime/plugin/tohtml.vim
186.993  000.011  000.011: sourcing /usr/local/share/nvim/runtime/plugin/tutor.vim
187.091  000.088  000.088: sourcing /usr/local/share/nvim/runtime/plugin/zipPlugin.vim
187.294  000.034  000.034: require('cmp_luasnip')
187.337  000.102  000.069: sourcing /home/brian/.local/share/nvim/lazy/cmp_luasnip/after/plugin/cmp_luasnip.lua
187.384  000.023  000.023: sourcing /home/brian/.local/share/nvim/lazy/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
187.724  000.047  000.047: sourcing /home/brian/.local/share/nvim/lazy/vim/autoload/dracula.vim
187.736  000.328  000.281: sourcing /home/brian/.local/share/nvim/lazy/vim/after/plugin/dracula.vim
187.868  000.017  000.017: require('cmp_buffer.timer')
187.871  000.044  000.027: require('cmp_buffer.buffer')
187.872  000.068  000.024: require('cmp_buffer.source')
187.873  000.092  000.024: require('cmp_buffer')
187.909  000.147  000.055: sourcing /home/brian/.local/share/nvim/lazy/cmp-buffer/after/plugin/cmp_buffer.lua
188.000  000.050  000.050: require('cmp_path')
188.008  000.073  000.023: sourcing /home/brian/.local/share/nvim/lazy/cmp-path/after/plugin/cmp_path.lua
188.089  000.054  000.054: sourcing /home/brian/.config/nvim/after/plugin/context.lua
188.131  183.999  038.382: require('wormholecowboy.lazy')
188.133  184.661  000.013: sourcing /home/brian/.config/nvim/init.lua
188.137  000.259: sourcing vimrc file(s)
188.303  000.023  000.023: sourcing /usr/local/share/nvim/runtime/filetype.lua
188.489  000.052  000.052: sourcing /usr/local/share/nvim/runtime/syntax/synload.vim
188.594  000.251  000.199: sourcing /usr/local/share/nvim/runtime/syntax/syntax.vim
188.607  000.196: inits 3
189.891  001.285: reading ShaDa
190.329  000.045  000.045: require('trouble.config')
190.333  000.081  000.036: require('trouble.util')
190.359  000.025  000.025: require('trouble.providers.qf')
190.382  000.022  000.022: require('trouble.providers.telescope')
190.408  000.025  000.025: require('trouble.providers.lsp')
190.429  000.021  000.021: require('trouble.providers.diagnostic')
190.432  000.206  000.032: require('trouble.providers')
190.454  000.021  000.021: require('trouble.text')
190.474  000.020  000.020: require('trouble.folds')
190.477  000.280  000.033: require('trouble.renderer')
190.483  000.344  000.065: require('trouble.view')
190.505  000.021  000.021: require('trouble.colors')
190.603  000.522  000.156: require('trouble')
190.657  000.046  000.046: require('luasnip.loaders.from_lua')
190.728  000.039  000.039: require('luasnip.loaders.from_snipmate')
190.806  000.307: opening buffers
195.655  000.069  000.069: require('nvim-treesitter.locals')
195.663  000.176  000.107: require('illuminate.providers.treesitter')
199.360  000.142  000.142: require('bufferline.state')
199.394  008.270: BufEnter autocommands
199.398  000.004: editing files in windows
199.572  000.106  000.106: require('illuminate.providers.lsp')
199.656  000.064  000.064: require('illuminate.providers.regex')
199.783  000.215: VimEnter autocommands
199.834  000.051: UIEnter autocommands
671.475  471.516  471.516: sourcing /usr/local/share/nvim/runtime/autoload/provider/clipboard.vim
671.505  000.155: before starting main loop
672.494  000.048  000.048: require('bufferline.pick')
672.537  000.038  000.038: require('bufferline.duplicates')
672.628  000.090  000.090: require('bufferline.diagnostics')
672.692  000.063  000.063: require('bufferline.models')
672.694  000.404  000.166: require('bufferline.buffers')
672.854  000.048  000.048: require('bufferline.sorters')
672.902  000.042  000.042: require('bufferline.tabpages')
672.976  000.044  000.044: require('bufferline.offset')
673.011  000.031  000.031: require('bufferline.custom_area')
673.510  001.437: first screen update
673.513  000.004: --- NVIM STARTED ---


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.005  000.005: --- NVIM STARTING ---
000.119  000.114: event init
000.192  000.073: early init
000.312  000.120: locale set
000.358  000.046: init first window
000.547  000.189: inits 1
000.567  000.020: window checked
000.601  000.033: parsing arguments
000.964  000.037  000.037: require('vim.shared')
001.140  000.059  000.059: require('vim._meta')
001.145  000.178  000.119: require('vim._editor')
001.146  000.246  000.031: require('vim._init_packages')
001.149  000.303: init lua interpreter
002.322  001.173: expanding arguments
002.411  000.089: inits 2
002.876  000.465: init highlight
